8223, 7106, 7275, 6508, 6327, 5405, 5376, 4720, 4215, 5011, 3682, 4109, 4061, 4528, 3994, 4180, 4365, 4267, 4378, 4510, 4708, 4920, 4931, 5025, 5235, 5449, 5608, 5774, 5924, 6124, 6287, 6473, 6619, 6833, 7019, 7237, 7430, 7630, 7777, 7974, 8139, 8342, 8541, 8740, 8926, 9122, 9321, 9510, 9705, 9904, 
7688, 7979, 7066, 6904, 5537, 4704, 4592, 5110, 4899, 4349, 4128, 3988, 3941, 4113, 4162, 4217, 4198, 4346, 4397, 4389, 4618, 4808, 4964, 5197, 5272, 5379, 5671, 5805, 5953, 6146, 6283, 6457, 6646, 6874, 7020, 7199, 7407, 7559, 7791, 7960, 8168, 8339, 8538, 8733, 8925, 9124, 9306, 9510, 9707, 9902, 
7779, 7583, 6262, 6499, 5654, 5301, 5249, 5129, 4394, 4286, 3827, 4155, 3944, 4340, 3924, 4111, 4031, 4232, 4618, 4408, 4646, 4860, 4886, 5029, 5212, 5327, 5545, 5749, 5983, 6100, 6299, 6460, 6630, 6816, 7010, 7206, 7414, 7587, 7792, 7965, 8146, 8334, 8530, 8729, 8935, 9127, 9316, 9516, 9707, 9903, 
7032, 6781, 7472, 6263, 5285, 5407, 4310, 4385, 4785, 4140, 3733, 4003, 4202, 3951, 3926, 4159, 4118, 4168, 4433, 4611, 4579, 4596, 5004, 5137, 5237, 5389, 5547, 5739, 5892, 6135, 6310, 6436, 6609, 6818, 7034, 7191, 7395, 7606, 7763, 7970, 8164, 8339, 8548, 8750, 8924, 9129, 9319, 9512, 9705, 9903, 
7106, 7765, 6320, 5995, 5939, 5002, 4558, 4519, 4271, 4548, 3959, 3489, 3749, 4163, 3779, 4063, 4203, 4155, 4417, 4485, 4717, 4863, 4987, 5065, 5167, 5435, 5536, 5787, 5920, 6171, 6267, 6455, 6631, 6827, 7051, 7231, 7411, 7563, 7799, 7970, 8172, 8351, 8542, 8740, 8936, 9112, 9316, 9507, 9708, 9901, 
7722, 7002, 5973, 5589, 5514, 4839, 4446, 3982, 3834, 3778, 3870, 3903, 3985, 3786, 4009, 4088, 4186, 4069, 4268, 4456, 4622, 4710, 4855, 5036, 5226, 5416, 5592, 5747, 5913, 6099, 6317, 6433, 6665, 6817, 6999, 7180, 7408, 7600, 7793, 7975, 8158, 8352, 8543, 8739, 8927, 9120, 9313, 9518, 9708, 9901, 
6705, 6347, 5562, 5775, 5244, 3900, 4060, 4325, 4029, 3921, 3919, 3790, 3933, 3997, 4053, 3851, 3968, 4177, 4419, 4538, 4530, 4809, 4855, 5135, 5200, 5375, 5556, 5792, 5895, 6047, 6243, 6439, 6628, 6837, 7069, 7191, 7393, 7581, 7763, 7950, 8162, 8339, 8538, 8739, 8931, 9121, 9313, 9512, 9706, 9901, 
6779, 5163, 5532, 4318, 5060, 3940, 4025, 3937, 3836, 3788, 3712, 3590, 3937, 3716, 3850, 3913, 4010, 4198, 4316, 4326, 4617, 4719, 4887, 5118, 5215, 5378, 5518, 5744, 5897, 6111, 6263, 6458, 6619, 6808, 7005, 7198, 7378, 7589, 7780, 7962, 8169, 8341, 8543, 8748, 8931, 9122, 9314, 9512, 9705, 9900, 
6580, 6101, 5257, 5076, 4634, 4012, 4073, 3553, 3955, 3323, 3584, 3399, 4010, 3936, 3898, 3944, 3949, 4006, 4169, 4288, 4623, 4737, 4928, 4989, 5225, 5311, 5582, 5693, 5951, 6097, 6253, 6461, 6668, 6880, 7029, 7183, 7392, 7572, 7768, 7957, 8148, 8333, 8539, 8750, 8916, 9133, 9308, 9516, 9709, 9900, 
6052, 4775, 5642, 4694, 4025, 4479, 4144, 3544, 3517, 3356, 3305, 3345, 3595, 3586, 3948, 3786, 3929, 4178, 4095, 4504, 4511, 4685, 4925, 5055, 5206, 5328, 5510, 5746, 5829, 6103, 6230, 6440, 6682, 6808, 7020, 7186, 7383, 7585, 7780, 7977, 8161, 8343, 8539, 8740, 8925, 9119, 9316, 9511, 9702, 9901, 
6122, 4860, 5117, 4928, 3725, 4034, 3259, 3173, 3443, 3526, 3035, 3236, 3557, 3512, 3691, 3734, 4087, 4163, 4307, 4406, 4549, 4757, 4842, 5058, 5279, 5370, 5528, 5703, 5867, 6124, 6260, 6473, 6648, 6803, 7028, 7199, 7381, 7604, 7775, 7957, 8153, 8346, 8542, 8737, 8934, 9132, 9314, 9509, 9706, 9902, 
5347, 6026, 3883, 4336, 3708, 3661, 3415, 3483, 3279, 3201, 3231, 3211, 3454, 3505, 3804, 3867, 3954, 4127, 4172, 4390, 4508, 4680, 4839, 5004, 5143, 5313, 5588, 5721, 5860, 6046, 6271, 6416, 6628, 6838, 7009, 7194, 7393, 7562, 7770, 7955, 8138, 8343, 8535, 8750, 8925, 9114, 9316, 9505, 9704, 9903, 
4853, 4963, 4335, 4043, 4401, 3480, 3195, 3140, 3148, 3290, 3522, 3490, 3362, 3745, 3722, 3844, 3814, 4040, 4137, 4346, 4465, 4706, 4760, 4985, 5164, 5361, 5553, 5724, 5840, 6113, 6272, 6403, 6621, 6800, 6987, 7182, 7376, 7580, 7758, 7960, 8145, 8342, 8540, 8729, 8921, 9115, 9309, 9505, 9704, 9900, 
4491, 4591, 3751, 3365, 3921, 3511, 3786, 4026, 3244, 3258, 3012, 3334, 3513, 3348, 3726, 3845, 3845, 4009, 4154, 4271, 4640, 4597, 4855, 4930, 5171, 5366, 5493, 5693, 5873, 6061, 6222, 6449, 6583, 6828, 6999, 7213, 7399, 7581, 7781, 7957, 8152, 8339, 8528, 8734, 8923, 9130, 9315, 9513, 9710, 9903, 
4554, 3982, 3725, 3333, 3596, 3239, 3230, 3058, 3431, 3033, 3294, 3353, 3427, 3535, 3637, 3649, 4008, 3989, 4139, 4372, 4440, 4621, 4792, 4969, 5127, 5359, 5522, 5721, 5860, 6089, 6282, 6409, 6624, 6792, 6975, 7201, 7360, 7576, 7777, 7942, 8155, 8338, 8526, 8723, 8927, 9112, 9318, 9509, 9706, 9901, 
4106, 3494, 3437, 3615, 3263, 2940, 3161, 2790, 3210, 3350, 2944, 3398, 3373, 3278, 3459, 3697, 3914, 4030, 4099, 4279, 4379, 4610, 4855, 4944, 5112, 5380, 5510, 5757, 5900, 6053, 6223, 6408, 6637, 6806, 6993, 7187, 7387, 7582, 7764, 7960, 8153, 8351, 8539, 8738, 8914, 9120, 9310, 9512, 9707, 9900, 
