48433, 49088, 48058, 47367, 48870, 46110, 48393, 49313, 50084, 48057, 47441, 48084, 45647, 47113, 47574, 48752, 48532, 47956, 48904, 48287, 47367, 47036, 49301, 48459, 46773, 48843, 48242, 47089, 47494, 49352, 47057, 47825, 47255, 48446, 47926, 49716, 48667, 47581, 46909, 48864, 47302, 48291, 48492, 49161, 46423, 47863, 46775, 48421, 48157, 48294, 
46626, 47821, 46633, 48137, 47171, 48019, 47228, 46018, 48214, 47502, 47084, 47298, 46104, 48471, 46481, 46502, 48236, 46825, 46928, 47750, 47598, 46223, 48489, 48196, 48900, 47437, 47946, 46034, 47598, 48150, 47464, 46877, 47860, 46055, 48188, 46873, 47567, 46431, 47248, 47391, 47506, 46245, 47511, 46766, 47703, 48312, 47593, 47529, 46503, 47913, 
46871, 45631, 47414, 46156, 48333, 45924, 44994, 47488, 47059, 47834, 46771, 45345, 47692, 47725, 45758, 46353, 46882, 46320, 46568, 47744, 48317, 46960, 47320, 46850, 46506, 47448, 46312, 46032, 48009, 47790, 46861, 46842, 47636, 46845, 47620, 46467, 47156, 48113, 47681, 46226, 46755, 45406, 45904, 47260, 47467, 45779, 45077, 45896, 47714, 46830, 
45660, 46381, 46797, 45688, 45855, 44812, 46441, 44820, 45321, 45990, 45423, 45990, 46571, 46633, 47147, 46504, 45784, 44729, 46618, 45574, 45778, 46736, 46847, 46432, 45437, 45299, 45047, 45800, 45384, 45328, 45496, 46130, 45865, 46463, 47300, 45564, 46140, 45618, 45388, 47140, 45585, 45685, 47403, 44666, 45651, 47041, 47040, 46234, 46956, 46771, 
45939, 46612, 46107, 44626, 45524, 45680, 45780, 46051, 44388, 45318, 45791, 44663, 46938, 44725, 44035, 45140, 45496, 45311, 46080, 45563, 46523, 45399, 45367, 45207, 45763, 46232, 46245, 45505, 45699, 45477, 45759, 45226, 45562, 45243, 46292, 45639, 46141, 44475, 45019, 44510, 45966, 46339, 45426, 47152, 46560, 46393, 47516, 45864, 44627, 44719, 
45173, 45724, 46281, 44494, 44262, 45232, 46450, 45480, 45614, 45729, 43379, 46387, 44718, 45148, 45609, 44802, 44517, 43711, 45840, 45687, 44018, 44268, 45209, 44003, 46998, 44394, 44652, 44527, 45312, 45924, 45851, 44925, 43902, 44034, 45639, 45555, 45187, 45162, 44831, 44837, 46384, 43035, 44033, 46104, 45066, 43906, 45373, 45517, 43812, 45169, 
44605, 44643, 44028, 45752, 45258, 43307, 45393, 44114, 42838, 44050, 44519, 44886, 44785, 44758, 44506, 44540, 43690, 43201, 44034, 45146, 43129, 44945, 44486, 44895, 45116, 42822, 44886, 44774, 44178, 45004, 44078, 44051, 43752, 45397, 44443, 44248, 44371, 45653, 44185, 44916, 44209, 44640, 45189, 44413, 44447, 45477, 45673, 44189, 44004, 44278, 
44001, 44626, 45138, 45330, 44234, 43990, 44903, 43785, 43824, 43933, 43844, 45276, 43917, 43363, 45487, 42872, 44275, 44756, 42745, 42057, 44656, 43911, 44684, 45601, 45347, 44406, 44639, 43640, 43890, 44159, 44501, 43527, 44402, 44126, 44458, 44996, 44138, 43892, 44333, 44379, 44176, 44606, 44406, 44093, 44133, 44119, 43487, 44671, 43120, 44038, 
44404, 43372, 44257, 44534, 43383, 43854, 43601, 43986, 43755, 42432, 43404, 42845, 43934, 43677, 45063, 43470, 43843, 43395, 43621, 43073, 43921, 43053, 43715, 42353, 43033, 43230, 43122, 43162, 45249, 44070, 43548, 42358, 43928, 44157, 43913, 42935, 43419, 43996, 44397, 42643, 43724, 44529, 43291, 43153, 44134, 44151, 44690, 45427, 42507, 44163, 
43268, 43825, 43190, 43419, 42999, 42662, 42200, 44485, 42680, 42850, 42412, 42375, 43069, 42455, 43654, 44117, 42233, 42833, 43167, 41473, 43393, 42848, 41908, 42847, 43274, 43245, 42184, 42448, 42733, 42657, 43031, 43130, 43023, 42571, 42182, 44129, 42498, 42175, 42140, 42611, 43274, 42680, 42491, 41521, 42990, 42775, 41617, 42462, 41548, 43231, 
